FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Yannick,Bolasie,MID,EVE,6400000,0,0,0,0,0,0,3377,0,0,0,0,0,0,0,0,34,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,457,0,0,0,0,0,10,0,0,0,Watford,Crystal Palace,Southampton,West Ham,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gaetan,Bong,DEF,BHA,4400000,1,8,0.266666666666667,6.06060606060606E-08,1.81818181818182E-06,0,3650,1,3,0,0,0,0,0,1.8,28,-1,0,8,1,0.5,0,2,0,0,1,0,0,0.1,989,0,0,0,0,270,34,0,0,55,Swansea,Stoke,Man Utd,Crystal Palace,Liverpool,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.8
Wilfried,Bony,FWD,SWA,5800000,0,7,0.233333333333333,4.02298850574713E-08,1.20689655172414E-06,0,49151,1,2,0,0,0,0,0,1.2,375,-2,0,7,2,0.1,0,0.3,0,0,0,0,1,0.2,54059,0,0,0,0,168,19,0,0,15,Brighton,Burnley,Bournemouth,Chelsea,Stoke,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.1
Artur,Boruc,GLK,BOU,4300000,0,0,0,0,0,0,119275,0,0,0,0,0,0,0,0,522,-2,0,0,2,0,0,0,0,0,0,0,0,1.9,3153,0,0,0,0,0,33,0,0,0,Newcastle,Huddersfield,Swansea,Burnley,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sofiane,Boufal,MID,SOU,5700000,2,15,0.5,8.7719298245614E-08,2.63157894736842E-06,0,8534,0,4,0,0,0,1,0,2.6,159,-3,0,15,3,0.5,0,3,2,0,0,0,0,0.2,4698,0,0,0,0,231,248,0,0,62,Burnley,Liverpool,Everton,Man City,Bournemouth,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,20.9
,Brad Smith,DEF,BOU,4000000,0,0,0,0,0,0,122475,0,0,0,0,0,0,0,0,1262,0,0,0,0,0,0,0,0,0,0,0,0,3.1,48924,0,0,0,0,0,30,0,0,0,Newcastle,Huddersfield,Swansea,Burnley,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robbie,Brady,MID,BUR,5500000,0,29,3.2,5.81818181818182E-07,5.27272727272727E-06,0,98447,2,9,0,0,0,0,0,5.3,1223,0,0,29,0,0.3,0,1.8,4,0,3,0,2,1.9,163805,0,0,0,0,797,186,0,0,110,Southampton,Swansea,Arsenal,Bournemouth,Leicester,3.1,3.3,3.8,3.3,2.7,2,2.9,2.4,2.3,1.8,2.7,3.4,2.9,2.7,2.9,1.8,3.8,2.6,4.2,2.8,2.4,2.5,3.3,3.4,2.7,2.9,2.1,3.5,53.3
Claudio,Bravo,GLK,MCI,4700000,0,1,0.0333333333333333,7.09219858156028E-09,2.12765957446809E-07,0,30910,0,0,0,0,0,0,0,0.2,245,-3,0,1,3,0,0,0,0,0,0,0,0,0.5,6116,0,0,0,0,44,58,0,0,4,Arsenal,Leicester,Huddersfield,Southampton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
Miguel,Britos,DEF,WAT,4500000,2,14,2.3,5.11111111111111E-07,3.11111111111111E-06,0,118448,1,9,0,0,0,1,0,3.1,272,0,0,14,0,0.2,0,1,0,0,1,0,0,1,113186,0,0,0,0,473,67,0,1,89,Everton,West Ham,Newcastle,Man Utd,Tottenham,1.7,1.9,2.1,1.4,1.3,2.5,3.2,1.9,2.3,1.3,1.2,1.7,1.3,1.6,2.2,1.2,2.1,1.3,2,1.5,1.7,1.6,1.6,2.3,2.9,2.3,1.7,1.4,19.3
Leon,Britton,MID,SWA,4400000,0,9,0.3,6.81818181818182E-08,2.04545454545455E-06,0,5548,1,1,0,0,0,0,0,2,96,-1,0,9,1,0.3,0,1.5,0,0,3,0,0,0.1,3454,0,0,0,0,269,54,0,0,25,Brighton,Burnley,Bournemouth,Chelsea,Stoke,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.6
Isaiah,Brown,MID,BHA,5300000,1,6,0.2,3.77358490566038E-08,1.13207547169811E-06,0,3152,0,3,0,0,0,0,0,1.1,13,-2,0,6,2,0.2,0,1.3,0,0,0,0,0,0,346,0,0,0,0,123,5,0,0,18,Swansea,Stoke,Man Utd,Crystal Palace,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.9
,Bruno,DEF,BHA,4500000,2,28,3.1,6.88888888888889E-07,6.22222222222222E-06,0,10949,2,8,0,0,0,0,0,6.2,337,0,0,28,0,0.7,0,3,4,0,3,0,0,0.4,15672,0,0,0,0,736,262,0,0,136,Swansea,Stoke,Man Utd,Crystal Palace,Liverpool,2.5,3.4,1.6,4.6,3.9,2.7,2.8,3.5,3.2,3,2.4,3.5,2.8,2.8,3,4,2.6,2.6,4.1,2,2,3,4,3.5,3.1,3,3.2,2,18.1
Chris,Brunt,MID,WBA,5300000,0,19,0.633333333333333,1.19496855345912E-07,3.58490566037736E-06,0,109898,0,2,0,0,0,0,0,3.6,918,-2,0,19,2,0.1,0,0.5,3,0,3,0,1,0.9,118755,0,0,0,0,402,8,0,0,90,Huddersfield,Chelsea,Tottenham,Newcastle,Crystal Palace,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,21.8
Harry,Bunn,MID,HUD,4500000,0,0,0,0,0,0,506,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,1,0,0,0,West Brom,Bournemouth,Man City,Arsenal,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oliver,Burke,MID,WBA,5300000,0,5,0.166666666666667,3.14465408805031E-08,9.43396226415094E-07,0,2797,0,1,0,0,0,0,0,0.9,23,-2,0,5,2,0,0,0,0,0,0,0,1,0,3291,0,0,0,0,35,3,0,0,16,Huddersfield,Chelsea,Tottenham,Newcastle,Crystal Palace,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.6
Jack,Butland,GLK,STK,5000000,6,29,2.9,5.8E-07,5.8E-06,0,77672,0,20,0,25,0,0,0,5.8,787,0,0,29,0,0.5,0,2.3,3,0,2,0,0,3.3,87330,0,0,0,1,900,219,0,0,169,Leicester,Brighton,Crystal Palace,Liverpool,Swansea,2.6,2.7,3.5,3.5,2.3,2.7,2.8,3.5,3.6,2.6,2.8,3.3,1.6,3.5,2.8,2.5,3.5,1.8,2.9,2.1,2.7,1.7,2.7,2.5,3,1.9,4.3,2.4,20.3
Sam,Byram,DEF,WHU,4300000,0,0,0,0,0,0,6123,0,0,0,0,0,0,0,0,46,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1090,0,0,0,0,0,24,0,0,0,Liverpool,Watford,Leicester,Everton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willy,Caballero,GLK,CHE,4800000,0,0,0,0,0,0,3247,0,0,0,0,0,0,0,0,23,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,490,0,0,0,0,0,6,0,0,0,Man Utd,West Brom,Liverpool,Swansea,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yohan,Cabaye,MID,CRY,5400000,2,17,2.1,3.88888888888889E-07,3.14814814814815E-06,0,18662,3,12,0,0,0,0,0,3.1,262,-1,0,17,1,0.6,0,3,3,0,0,0,1,0.3,10540,0,0,0,0,623,159,0,0,118,Tottenham,Everton,Stoke,Brighton,West Brom,1.1,2.6,1.7,1,1,2.1,1.2,1.1,1.7,2.3,1,1.3,1.8,1,1.2,2.1,1.7,1.3,1.6,1.4,1.1,2,1.4,1.7,1.4,2,1.1,1.9,46.7
Gary,Cahill,DEF,CHE,6300000,0,9,0.3,4.76190476190476E-08,1.42857142857143E-06,0,495821,0,8,0,0,0,0,0,1.4,2677,-2,0,9,2,0.2,0,1,1,0,1,0,0,3.5,26761,0,0,0,0,404,186,0,1,75,Man Utd,West Brom,Liverpool,Swansea,Newcastle,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,10.7
,Callum Wilson,FWD,BOU,5900000,1,1,0.0333333333333333,5.64971751412429E-09,1.69491525423729E-07,0,1542,0,0,0,0,0,0,0,0.2,41,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0.1,1566,0,0,0,0,16,135,0,0,1,Newcastle,Huddersfield,Swansea,Burnley,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6
Dominic,Calvert-Lewin,FWD,EVE,5000000,2,25,2.5,5E-07,5E-06,0,123595,1,13,0,0,0,0,0,5,1637,0,0,25,0,0.5,0,2.5,0,0,1,0,3,2,185719,0,0,0,0,701,1141,0,0,63,Watford,Crystal Palace,Southampton,West Ham,Huddersfield,2.1,2.4,1.9,2.7,2.6,1.3,1.6,2,1.7,1.7,2.2,2.3,1.5,2.8,2.6,1.2,3.4,2.5,1.9,2.7,2.2,1.9,2.9,1.8,2.6,1.5,2,1.6,51.4
Geoff,Cameron,DEF,STK,4400000,0,13,1.9,4.31818181818182E-07,2.95454545454545E-06,0,25914,0,12,0,0,0,0,0,3,336,-1,0,13,1,0.1,0,0.5,0,0,1,0,0,0.4,22455,0,0,0,0,563,19,0,0,93,Leicester,Brighton,Crystal Palace,Liverpool,Swansea,0,1.4,2.3,1.9,1.1,1.4,1.5,1.9,2,1.3,1.5,1.8,1,1.9,1.5,1.3,1.9,1,1.5,1.1,1.4,1,1.4,1.2,1.6,1,2.8,1.2,16.2
Emre,Can,MID,LIV,5000000,1,20,2.5,5E-07,4E-06,0,318141,3,15,0,0,0,0,0,4,5154,0,0,20,0,0.3,0,1.3,0,0,2,0,2,5.9,244496,0,0,0,0,614,817,0,0,117,West Ham,Southampton,Chelsea,Stoke,Brighton,1.3,2.2,2,1.2,1.2,3.4,2.7,1.5,1.2,2.7,2.8,1.5,1.5,1.9,1.2,2,1.4,3,2.9,1.2,1.7,1.3,1.9,2.9,1.2,2.5,1.5,2.4,33.8
Etienne,Capoue,MID,WAT,5100000,1,14,0.466666666666667,9.15032679738562E-08,2.74509803921569E-06,0,250452,1,5,0,0,0,1,0,2.7,1000,-4,0,14,4,0.4,0,1.8,0,0,0,0,1,2.1,36830,0,0,0,0,202,75,0,0,56,Everton,West Ham,Newcastle,Man Utd,Tottenham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,17.8
Michael,Carrick,MID,MUN,4300000,0,0,0,0,0,0,73585,0,0,0,0,0,0,0,0,1028,-2,0,0,2,0,0,0,0,0,0,0,0,1.3,65748,0,0,0,0,0,491,0,0,0,Chelsea,Newcastle,Brighton,Watford,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre,Carrillo,MID,WAT,5500000,2,17,2.1,3.81818181818182E-07,3.09090909090909E-06,0,1961,0,13,0,0,0,0,0,3.1,36,0,0,17,0,0.3,0,1.5,0,0,1,0,1,0,3364,0,0,0,0,501,16,0,0,65,Everton,West Ham,Newcastle,Man Utd,Tottenham,2.3,1.5,1.7,1,1,2,1.8,1.4,1.4,1.4,1.3,1.1,1,1.7,1.7,1,1.7,1.9,1.3,1.2,1.2,1.4,1.2,1.6,1.5,1.6,1.5,1.1,21
Andy,Carroll,FWD,WHU,5900000,0,4,0.8,1.35593220338983E-07,6.77966101694915E-07,0,27653,2,4,0,0,0,0,0,0.7,360,-1,0,4,1,-0.1,0,-0.3,0,0,3,0,0,0.3,33228,0,0,0,0,340,153,0,1,-9,Liverpool,Watford,Leicester,Everton,Man City,0.5,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.5,0.4,0.5,0.7,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.6,20.7
Tom,Carroll,MID,SWA,4500000,2,28,2.8,6.22222222222222E-07,6.22222222222222E-06,0,216561,1,12,0,0,0,0,0,6.2,3548,0,0,28,0,0.8,0,3.5,2,0,4,0,1,6.8,272207,0,0,0,0,888,3426,0,0,139,Brighton,Burnley,Bournemouth,Chelsea,Stoke,2.2,2.8,2.7,2.7,2.3,2.4,1.4,3.2,2.8,1.7,2.8,1.7,2.5,2.6,3,2.3,2.4,2,2.9,2.3,1.9,1.5,2.2,3.4,1.6,1.8,2.8,2.2,45.2
Cameron,Carter-Vickers,DEF,TOT,4500000,0,0,0,0,0,0,623,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,Crystal Palace,Arsenal,West Brom,Leicester,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Craig,Cathcart,DEF,WAT,4400000,0,1,0.0333333333333333,7.57575757575758E-09,2.27272727272727E-07,0,832,0,0,0,0,0,0,0,0.2,3,-1,0,1,1,0,0,0,0,0,0,0,0,0,142,0,0,0,0,19,2,0,0,4,Everton,West Ham,Newcastle,Man Utd,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
Santiago,Cazorla,MID,ARS,6900000,0,0,0,0,0,0,1537,0,0,0,0,0,0,0,0,21,-1,0,0,1,0,0,0,0,0,0,0,0,0,458,0,0,0,0,0,9,0,0,0,Man City,Tottenham,Burnley,Huddersfield,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Petr,Cech,GLK,ARS,5400000,2,38,3.8,7.03703703703704E-07,7.03703703703704E-06,0,122004,0,13,0,21,0,0,0,6.9,2849,-1,1,38,1,0.5,0,2.5,3,0,4,0,0,5.6,65397,0,0,0,0,900,187,-1,0,179,Man City,Tottenham,Burnley,Huddersfield,Man Utd,1.9,4.6,3,5.6,4.8,3,2.5,5.4,5.6,3.3,2.8,4.4,2.6,5.7,2.4,4.6,2.8,4,2.8,4.8,1.9,5,4.7,2.4,5.7,1.9,5.1,2.7,19
,Cedric,DEF,SOU,5000000,2,32,3.2,6.4E-07,6.4E-06,0,345441,0,10,0,0,0,0,0,6.4,3219,0,0,32,0,0.5,0,2.5,0,0,4,0,0,8.7,211191,0,0,0,0,892,1469,0,0,158,Burnley,Liverpool,Everton,Man City,Bournemouth,3.1,2.6,2.7,2.6,3.3,3.7,2.7,3.7,3.7,3.5,2.2,4.4,4.5,2.7,3.6,3.5,3.6,3.7,3.1,3.1,3.2,3.2,2.3,2.5,2.4,3.2,2.6,2.1,39.7
Nacer,Chadli,MID,WBA,5700000,0,12,0.4,7.01754385964912E-08,2.10526315789474E-06,0,31347,1,1,0,0,0,1,0,2.1,261,-3,0,12,3,0.5,0,3,3,0,1,0,0,0.3,8425,0,0,0,1,159,122,0,0,26,Huddersfield,Chelsea,Tottenham,Newcastle,Crystal Palace,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.4
Nathaniel,Chalobah,MID,WAT,4400000,0,12,0.4,9.09090909090909E-08,2.72727272727273E-06,0,155341,1,7,0,0,0,0,0,2.7,1326,-1,0,12,1,0,0,0,0,0,3,0,0,1.4,123707,0,0,0,0,429,49,0,0,37,Everton,West Ham,Newcastle,Man Utd,Tottenham,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,19.6
,Chamberlain,MID,LIV,5700000,1,13,0.433333333333333,7.60233918128655E-08,2.28070175438596E-06,0,192825,0,13,0,0,0,0,0,2.3,1069,-3,0,13,3,0.2,0,1,0,0,0,0,0,1.6,87137,0,0,0,0,409,201,0,0,97,West Ham,Southampton,Chelsea,Stoke,Brighton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,36.7
Calum,Chambers,DEF,ARS,4700000,0,0,0,0,0,0,17553,0,0,0,0,0,0,0,0,34,-3,0,0,3,0,0,0,0,0,0,0,0,0.2,1674,0,0,0,0,0,3,0,0,0,Man City,Tottenham,Burnley,Huddersfield,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Chicharito,FWD,WHU,6900000,9,39,3.9,5.65217391304348E-07,5.65217391304348E-06,0,1340984,3,18,0,0,0,4,0,5.7,6019,-1,0,39,1,0.5,0,3.5,6,0,4,0,0,13.4,992405,0,0,0,2,829,6336,0,0,126,Liverpool,Watford,Leicester,Everton,Man City,5.4,4.6,5,4.2,2.9,3.5,5.4,4.1,5.1,4,2.9,5.3,3,5.4,5.8,3.4,4.2,2.6,3.4,4.7,4.5,4.1,3.3,5.5,2.1,4,3,5.8,57.2
Benjamin,Chilwell,DEF,LEI,4300000,6,10,0.333333333333333,7.75193798449612E-08,2.32558139534884E-06,0,14078,0,4,0,0,0,0,0,2.3,84,-2,0,10,2,0.4,0,1.8,0,0,1,0,0,0.3,4534,0,0,0,0,278,511,0,0,57,Stoke,Man City,West Ham,Tottenham,Burnley,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,9.8
Eric Maxim,Choupo-Moting,MID,STK,5700000,2,39,3.9,6.84210526315789E-07,6.84210526315789E-06,0,215645,1,19,0,0,0,2,0,6.8,5658,2,0,39,-2,0.6,0,3.5,3,0,2,0,2,6.3,497408,0,0,0,1,828,2152,0,0,89,Leicester,Brighton,Crystal Palace,Liverpool,Swansea,4.7,3.1,3.7,4.7,4.6,3.4,4.1,5,4.5,3.5,4,4.9,2.3,4.7,3,4.1,4.1,3.5,4,2.7,5.6,2.6,3.4,3.6,4.4,2.6,5,4.8,69.4
Andreas,Christensen,DEF,CHE,5500000,0,13,0.433333333333333,7.87878787878788E-08,2.36363636363636E-06,0,10193,0,5,0,0,0,0,0,2.4,223,0,0,13,0,0.1,0,0.5,0,0,1,0,0,0.2,9827,0,0,0,0,345,42,0,0,77,Man Utd,West Brom,Liverpool,Swansea,Newcastle,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,11.8
Ciaran,Clark,DEF,NEW,4500000,0,29,4.1,9.11111111111111E-07,6.44444444444444E-06,0,113630,1,6,0,0,0,1,0,6.4,1813,0,0,29,0,0.1,0,0.5,3,0,2,0,0,2.7,188479,0,0,0,1,630,214,0,0,126,Bournemouth,Man Utd,Watford,West Brom,Chelsea,5.3,2.5,4.9,4.1,4.4,4.7,4.7,2.7,3.8,4,5.8,3.9,4.2,3,5.2,4.5,4.8,3.9,3,4.8,4.1,5.8,2.8,5.9,3,5.9,5.5,4.4,23.6
Jordy,Clasie,MID,SOU,4400000,0,0,0,0,0,0,16489,0,0,0,0,0,0,0,0,58,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,3935,0,0,0,0,0,7,0,0,0,Burnley,Liverpool,Everton,Man City,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom,Cleverley,MID,WAT,5000000,2,34,3.4,6.8E-07,6.8E-06,0,25838,0,16,0,0,0,1,0,6.8,1570,0,0,34,0,0.8,0,4,3,0,3,0,1,1.3,75003,0,0,0,1,873,1808,0,0,156,Everton,West Ham,Newcastle,Man Utd,Tottenham,4.5,3.3,3.6,2.3,1.9,4,3.7,3,3.1,3,2.9,2.5,2.1,3.5,3.5,2,3.6,3.9,2.8,2.7,2.7,3.1,2.7,3.5,3.2,3.4,3.1,2.4,42.7
Sam,Clucas,MID,SWA,4900000,7,18,2.6,5.30612244897959E-07,3.6734693877551E-06,0,3292,0,5,0,0,0,1,0,3.7,44,-1,0,18,1,0.5,0,2.3,0,0,2,0,0,0,4526,0,0,0,0,414,216,0,0,72,Brighton,Burnley,Bournemouth,Chelsea,Stoke,1.9,2.5,2.4,2.4,2.1,2.2,1.3,2.9,2.5,1.5,2.5,1.5,2.2,2.3,2.7,2.1,2.1,1.8,2.6,2.1,1.7,1.3,1.9,3,1.4,1.6,2.5,2,14.2
Nathaniel,Clyne,DEF,LIV,5300000,0,0,0,0,0,0,25240,0,0,0,0,0,0,0,0,82,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,968,0,0,0,0,0,14,0,0,0,West Ham,Southampton,Chelsea,Stoke,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack,Colback,MID,NEW,4300000,0,0,0,0,0,0,44422,0,0,0,0,0,0,0,0,1506,-2,0,0,2,0,0,0,0,0,0,0,0,1.2,54153,0,0,0,0,0,3081,0,0,0,Bournemouth,Man Utd,Watford,West Brom,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joel,Coleman,GLK,HUD,4000000,0,0,0,0,0,0,35032,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,1.6,16089,0,0,0,0,0,82,0,0,0,West Brom,Bournemouth,Man City,Arsenal,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seamus,Coleman,DEF,EVE,6400000,0,0,0,0,0,0,7180,0,0,0,0,0,0,0,0,49,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,562,0,0,0,0,0,9,0,0,0,Watford,Crystal Palace,Southampton,West Ham,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,Collins,DEF,WHU,4300000,0,8,0.266666666666667,6.2015503875969E-08,1.86046511627907E-06,0,13796,0,3,0,0,0,0,0,1.9,76,-2,0,8,2,0,0,0,0,0,1,0,0,0.2,6476,0,0,0,0,237,8,0,0,44,Liverpool,Watford,Leicester,Everton,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,8.7
Francis,Coquelin,MID,ARS,4400000,0,3,0.1,2.27272727272727E-08,6.81818181818182E-07,0,27337,0,3,0,0,0,0,0,0.7,329,-1,0,3,1,0.1,0,0.3,0,0,0,0,0,0.6,10202,0,0,0,0,76,172,0,0,11,Man City,Tottenham,Burnley,Huddersfield,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9
Jack,Cork,MID,BUR,4500000,0,21,2.3,5.11111111111111E-07,4.66666666666667E-06,0,138936,3,9,0,0,0,0,0,4.7,2071,0,0,21,0,0.3,0,1.5,0,0,3,0,1,3.4,257848,0,0,0,0,810,212,0,0,133,Southampton,Swansea,Arsenal,Bournemouth,Leicester,1.9,2,2.4,2,1.6,1.2,1.7,1.4,1.3,1.2,1.6,2.1,1.7,1.6,1.7,1.2,2.3,1.5,2.7,1.7,1.4,1.5,2,2.1,1.6,1.7,1.2,2.2,33.3
,Costa,FWD,CHE,9500000,0,0,0,0,0,0,63801,0,0,0,0,0,0,0,0,103,-5,0,0,5,0,0,0,0,0,0,0,0,0.4,2278,0,0,0,0,0,1,0,0,0,Man Utd,West Brom,Liverpool,Swansea,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thibaut,Courtois,GLK,CHE,5400000,6,40,4,7.40740740740741E-07,7.40740740740741E-06,0,334149,0,10,0,25,0,0,0,7.4,4360,-1,0,40,1,0.6,0,3.3,2,0,4,0,0,12.8,132155,0,0,0,0,900,1022,0,0,186,Man Utd,West Brom,Liverpool,Swansea,Newcastle,3.8,4.9,3.8,3.1,4.5,4.6,4.8,3.7,3.8,4.8,4.1,3.4,3.6,4.9,4.2,6,4.9,3.3,3.8,5.4,5.1,3.7,4.9,5.2,4.8,4.5,4.8,4.5,17.7
