Name,MP ,GS ,A ,CS ,GC ,OG ,PS ,PM ,YC ,RC ,S ,B ,ESP ,BPS ,TP ,Team,Score,Opponent,H/A,GW,Pos,Difficulty rank,Difficulty desc,PID,B (PPI),B +/-,Own%
Evra,90,0,0,1,0,0,0,0,1,0,0,0,22,9,5,MUN,4 - 0,NOR,Home,36,DEF,2,Very favourable,249,0,,10.2%
Mata,31,2,0,0,0,0,0,0,0,0,0,2,49,15,13,MUN,4 - 0,NOR,Home,36,MID,2,Very favourable,92,2,0,15.2%
Valencia,90,0,1,1,0,0,0,0,0,0,0,1,32,11,7,MUN,4 - 0,NOR,Home,36,MID,2,Very favourable,253,1,0,1.0%
Carrick,90,0,0,1,0,0,0,0,0,0,0,0,21,5,3,MUN,4 - 0,NOR,Home,36,MID,2,Very favourable,257,0,,2.5%
Cleverley,70,0,0,1,0,0,0,0,0,0,0,0,12,5,3,MUN,4 - 0,NOR,Home,36,MID,2,Very favourable,259,0,,0.7%
Young,26,0,0,0,0,0,0,0,0,0,0,0,-3,1,1,MUN,4 - 0,NOR,Home,36,MID,2,Very favourable,260,0,,0.1%
Kagawa,64,0,1,1,0,0,0,0,0,0,0,0,17,6,6,MUN,4 - 0,NOR,Home,36,MID,2,Very favourable,262,0,,0.9%
Hernández,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,MUN,4 - 0,NOR,Home,36,FWD,2,Very favourable,265,0,,0.6%
Rooney,90,2,0,1,0,0,0,0,0,0,0,3,65,19,13,MUN,4 - 0,NOR,Home,36,FWD,2,Very favourable,266,3,0,17.5%
Welbeck,59,0,1,0,0,0,0,0,0,0,0,0,29,3,4,MUN,4 - 0,NOR,Home,36,FWD,2,Very favourable,267,0,,4.0%
Boruc,90,0,0,1,0,0,0,0,0,0,2,0,15,6,6,SOU,2 - 0,EVE,Home,36,GKP,19,Difficult,323,0,,10.8%
Fonte,90,0,0,1,0,0,0,0,0,0,0,0,17,7,6,SOU,2 - 0,EVE,Home,36,DEF,19,Difficult,326,0,,22.3%
Clyne,90,0,1,1,0,0,0,0,0,0,0,2,30,12,11,SOU,2 - 0,EVE,Home,36,DEF,19,Difficult,327,3,-1,2.7%
Shaw,90,0,0,1,0,0,0,0,0,0,0,1,23,11,7,SOU,2 - 0,EVE,Home,36,DEF,19,Difficult,328,1,0,18.8%
Lovren,90,0,0,1,0,0,0,0,0,0,0,3,24,13,9,SOU,2 - 0,EVE,Home,36,DEF,19,Difficult,330,2,1,6.2%
Cork,90,0,0,1,0,0,0,0,0,0,0,0,23,4,3,SOU,2 - 0,EVE,Home,36,MID,19,Difficult,331,1,-1,0.8%
Guly,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SOU,2 - 0,EVE,Home,36,MID,19,Difficult,332,0,,0.0%
Lallana,85,0,0,1,0,0,0,0,0,0,0,0,19,5,3,SOU,2 - 0,EVE,Home,36,MID,19,Difficult,333,0,,31.2%
Steven Davis,89,0,0,1,0,0,0,0,0,0,0,0,14,3,3,SOU,2 - 0,EVE,Home,36,MID,19,Difficult,337,0,,0.7%
Ward-Prowse,15,0,0,0,0,0,0,0,0,0,0,0,9,1,1,SOU,2 - 0,EVE,Home,36,MID,19,Difficult,338,0,,3.3%
Wanyama,90,0,0,1,0,0,0,0,0,0,0,0,16,6,3,SOU,2 - 0,EVE,Home,36,MID,19,Difficult,340,0,,1.7%
Reed,5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SOU,2 - 0,EVE,Home,36,MID,19,Difficult,603,0,,0.0%
Lambert,90,0,1,1,0,0,0,0,0,0,0,0,21,5,5,SOU,2 - 0,EVE,Home,36,FWD,19,Difficult,342,0,,13.0%
Gallagher,75,0,0,1,0,0,0,0,0,0,0,0,11,0,2,SOU,2 - 0,EVE,Home,36,FWD,19,Difficult,599,0,,0.1%
Begovic,90,0,0,0,1,0,0,0,0,0,3,0,5,4,3,STK,0 - 1,TOT,Home,36,GKP,22,Difficult,345,0,,6.5%
Shawcross,51,0,0,0,1,0,0,0,0,1,0,0,1,-2,-2,STK,0 - 1,TOT,Home,36,DEF,22,Difficult,348,0,,7.5%
Wilson,90,0,0,0,1,0,0,0,0,0,0,0,13,3,2,STK,0 - 1,TOT,Home,36,DEF,22,Difficult,350,0,,1.2%
Cameron,90,0,0,0,1,0,0,0,0,0,0,0,1,1,2,STK,0 - 1,TOT,Home,36,DEF,22,Difficult,351,0,,0.8%
Pieters,36,0,0,0,0,0,0,0,0,0,0,0,4,2,1,STK,0 - 1,TOT,Home,36,DEF,22,Difficult,352,0,,0.5%
Muniesa,90,0,0,0,1,0,0,0,0,0,0,0,6,5,2,STK,0 - 1,TOT,Home,36,DEF,22,Difficult,353,0,,0.1%
Ireland,54,0,0,0,1,0,0,0,0,0,0,0,-2,0,1,STK,0 - 1,TOT,Home,36,MID,22,Difficult,39,0,,0.2%
Assaidi,30,0,0,0,0,0,0,0,0,0,0,0,2,0,1,STK,0 - 1,TOT,Home,36,MID,22,Difficult,208,0,,0.2%
Whelan,90,0,0,0,1,0,0,0,0,0,0,0,6,4,2,STK,0 - 1,TOT,Home,36,MID,22,Difficult,356,0,,0.1%
N'Zonzi,90,0,0,0,1,0,0,0,0,0,0,0,6,3,2,STK,0 - 1,TOT,Home,36,MID,22,Difficult,362,0,,0.8%
Arnautovic,90,0,0,0,1,0,0,0,1,0,0,0,14,4,1,STK,0 - 1,TOT,Home,36,MID,22,Difficult,576,0,,0.5%
Crouch,60,0,0,0,1,0,0,0,0,0,0,0,1,2,2,STK,0 - 1,TOT,Home,36,FWD,22,Difficult,365,0,,4.3%
Odemwingie,90,0,0,0,1,0,0,0,0,0,0,0,-1,-1,2,STK,0 - 1,TOT,Home,36,FWD,22,Difficult,468,0,,1.1%
Vorm,90,0,0,0,1,0,0,0,0,0,2,0,14,2,2,SWA,4 - 1,AVL,Home,36,GKP,5,Favourable,394,0,,3.4%
Williams,90,0,0,0,1,0,0,0,0,0,0,0,20,5,2,SWA,4 - 1,AVL,Home,36,DEF,5,Favourable,397,0,,5.9%
Taylor,14,0,0,0,0,0,0,0,0,0,0,0,2,1,1,SWA,4 - 1,AVL,Home,36,DEF,5,Favourable,398,0,,0.2%
Rangel,76,0,0,0,1,0,0,0,0,0,0,0,13,3,2,SWA,4 - 1,AVL,Home,36,DEF,5,Favourable,401,0,,1.0%
Davies,90,0,0,0,1,0,0,0,0,0,0,0,15,4,2,SWA,4 - 1,AVL,Home,36,DEF,5,Favourable,404,0,,1.6%
Amat,90,0,0,0,1,0,0,0,1,0,0,0,12,1,1,SWA,4 - 1,AVL,Home,36,DEF,5,Favourable,406,0,,0.1%
Routledge,87,0,0,0,1,0,0,0,0,0,0,0,14,3,2,SWA,4 - 1,AVL,Home,36,MID,5,Favourable,407,0,,2.9%
Britton,90,0,0,0,1,0,0,0,0,0,0,0,17,5,2,SWA,4 - 1,AVL,Home,36,MID,5,Favourable,410,0,,1.1%
De Guzmán,82,0,0,0,1,0,0,0,0,0,0,0,10,4,2,SWA,4 - 1,AVL,Home,36,MID,5,Favourable,411,0,,1.6%
Hernández,90,1,0,0,1,0,0,0,0,0,0,0,42,7,7,SWA,4 - 1,AVL,Home,36,MID,5,Favourable,413,1,-1,1.8%
Shelvey,90,1,2,0,1,0,0,0,0,0,0,3,69,18,16,SWA,4 - 1,AVL,Home,36,MID,5,Favourable,416,3,0,4.5%
Fulton,8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SWA,4 - 1,AVL,Home,36,MID,5,Favourable,674,0,,0.0%
Bony,90,2,0,0,1,0,0,0,0,0,0,2,60,17,12,SWA,4 - 1,AVL,Home,36,FWD,5,Favourable,420,2,0,7.6%
Emnes,3,0,1,0,0,0,0,0,0,0,0,0,8,4,4,SWA,4 - 1,AVL,Home,36,FWD,5,Favourable,650,0,,0.0%
Foster,90,0,0,1,0,0,0,0,0,0,3,3,16,9,10,WBA,1 - 0,WHU,Home,36,GKP,4,Very favourable,451,0,3,1.9%
Olsson,90,0,0,1,0,0,0,0,0,0,0,0,13,7,6,WBA,1 - 0,WHU,Home,36,DEF,4,Very favourable,454,0,,0.7%
Jones,90,0,0,1,0,0,0,0,0,0,0,0,17,6,6,WBA,1 - 0,WHU,Home,36,DEF,4,Very favourable,455,1,-1,0.1%
Dawson,90,0,0,1,0,0,0,0,0,0,0,0,9,7,6,WBA,1 - 0,WHU,Home,36,DEF,4,Very favourable,457,0,,1.0%
Sessegnon,80,0,0,1,0,0,0,0,0,0,0,0,15,4,3,WBA,1 - 0,WHU,Home,36,MID,4,Very favourable,383,0,,1.6%
Dorrans,90,0,0,1,0,0,0,0,0,0,0,0,13,2,3,WBA,1 - 0,WHU,Home,36,MID,4,Very favourable,461,0,,0.1%
Reid,45,0,0,0,0,0,0,0,0,0,0,0,7,1,1,WBA,1 - 0,WHU,Home,36,MID,4,Very favourable,462,0,,0.1%
Morrison,44,0,0,0,0,0,0,0,0,0,0,0,14,2,1,WBA,1 - 0,WHU,Home,36,MID,4,Very favourable,463,0,,1.5%
Mulumbu,90,0,0,1,0,0,0,0,0,0,0,0,6,4,3,WBA,1 - 0,WHU,Home,36,MID,4,Very favourable,464,0,,0.4%
Brunt,90,0,0,1,0,0,0,0,0,0,0,0,15,3,3,WBA,1 - 0,WHU,Home,36,MID,4,Very favourable,465,0,,0.2%
Yacob,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,WBA,1 - 0,WHU,Home,36,MID,4,Very favourable,466,0,,0.7%
Amalfitano,90,0,1,1,0,0,0,0,0,0,0,1,25,8,7,WBA,1 - 0,WHU,Home,36,MID,4,Very favourable,579,2,-1,2.6%
Anichebe,10,0,0,0,0,0,0,0,0,0,0,0,2,1,1,WBA,1 - 0,WHU,Home,36,FWD,4,Very favourable,141,0,,0.8%
Berahino,90,1,0,1,0,0,0,0,0,0,0,3,42,9,9,WBA,1 - 0,WHU,Home,36,FWD,4,Very favourable,542,3,0,2.0%
Hart,90,0,0,1,0,0,0,0,0,0,2,0,15,7,6,MCI,2 - 0,CRY,Away,36,GKP,5,Favourable,217,0,,7.3%
Kolarov,90,0,0,1,0,0,0,0,0,0,0,1,13,10,7,MCI,2 - 0,CRY,Away,36,DEF,5,Favourable,220,0,1,4.7%
Zabaleta,90,0,0,1,0,0,0,0,1,0,0,0,14,8,5,MCI,2 - 0,CRY,Away,36,DEF,5,Favourable,222,0,,25.6%
Kompany,90,0,0,1,0,0,0,0,0,0,0,0,10,7,6,MCI,2 - 0,CRY,Away,36,DEF,5,Favourable,224,0,,5.1%
Demichelis,90,0,0,1,0,0,0,0,0,0,0,1,11,10,7,MCI,2 - 0,CRY,Away,36,DEF,5,Favourable,563,0,1,1.8%
Nasri,90,0,1,1,0,0,0,0,0,0,0,0,28,8,6,MCI,2 - 0,CRY,Away,36,MID,5,Favourable,230,1,-1,9.3%
Yaya Touré,65,1,1,1,0,0,0,0,0,0,0,3,36,14,14,MCI,2 - 0,CRY,Away,36,MID,5,Favourable,232,2,1,35.2%
Milner,90,0,0,1,0,0,0,0,0,0,0,0,15,1,3,MCI,2 - 0,CRY,Away,36,MID,5,Favourable,234,0,,0.7%
Javi García,90,0,0,1,0,0,0,0,0,0,0,0,15,4,3,MCI,2 - 0,CRY,Away,36,MID,5,Favourable,237,0,,0.2%
Fernandinho,25,0,0,0,0,0,0,0,0,0,0,0,5,1,1,MCI,2 - 0,CRY,Away,36,MID,5,Favourable,239,0,,1.7%
Dzeko,87,1,0,1,0,0,0,0,0,0,0,2,42,12,8,MCI,2 - 0,CRY,Away,36,FWD,5,Favourable,240,3,-1,13.9%
Agüero,78,0,0,1,0,0,0,0,0,0,0,0,26,0,2,MCI,2 - 0,CRY,Away,36,FWD,5,Favourable,241,0,,16.4%
Negredo,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,MCI,2 - 0,CRY,Away,36,FWD,5,Favourable,502,0,,5.3%
Jovetic,12,0,0,0,0,0,0,0,0,0,0,0,2,1,1,MCI,2 - 0,CRY,Away,36,FWD,5,Favourable,503,0,,0.3%
Schwarzer,90,0,0,1,0,0,0,0,0,0,8,3,19,9,11,CHE,2 - 0,LIV,Away,36,GKP,31,Extremely difficult,78,0,3,0.8%
Cahill,14,0,0,0,0,0,0,0,0,0,0,0,2,1,1,CHE,2 - 0,LIV,Away,36,DEF,31,Extremely difficult,79,0,,12.0%
Ivanovic,90,0,0,1,0,0,0,0,0,0,0,1,13,7,7,CHE,2 - 0,LIV,Away,36,DEF,31,Extremely difficult,83,0,1,20.9%
Cole,90,0,0,1,0,0,0,0,1,0,0,0,22,5,5,CHE,2 - 0,LIV,Away,36,DEF,31,Extremely difficult,84,1,-1,3.0%
Azpilicueta,90,0,0,1,0,0,0,0,0,0,0,1,13,7,7,CHE,2 - 0,LIV,Away,36,DEF,31,Extremely difficult,85,0,1,6.3%
Kalas,90,0,0,1,0,0,0,0,0,0,0,0,11,6,6,CHE,2 - 0,LIV,Away,36,DEF,31,Extremely difficult,513,0,,0.0%
Lampard,90,0,0,1,0,0,0,0,1,0,0,0,13,2,2,CHE,2 - 0,LIV,Away,36,MID,31,Extremely difficult,89,0,,5.3%
Mikel,90,0,0,1,0,0,0,0,0,0,0,0,19,4,3,CHE,2 - 0,LIV,Away,36,MID,31,Extremely difficult,91,0,,0.8%
Schürrle,76,0,0,1,0,0,0,0,0,0,0,0,19,2,3,CHE,2 - 0,LIV,Away,36,MID,31,Extremely difficult,97,0,,2.0%
Willian,31,1,0,0,0,0,0,0,0,0,0,1,24,7,7,CHE,2 - 0,LIV,Away,36,MID,31,Extremely difficult,559,2,-1,0.5%
Matic,90,0,0,1,0,0,0,0,0,0,0,0,13,4,3,CHE,2 - 0,LIV,Away,36,MID,31,Extremely difficult,628,0,,0.7%
Salah,59,0,0,0,0,0,0,0,1,0,0,0,9,-2,0,CHE,2 - 0,LIV,Away,36,MID,31,Extremely difficult,636,0,,0.7%
Torres,7,0,1,0,0,0,0,0,1,0,0,0,7,4,3,CHE,2 - 0,LIV,Away,36,FWD,31,Extremely difficult,99,0,,1.6%
Ba,83,1,0,1,0,0,0,0,0,0,0,3,34,9,9,CHE,2 - 0,LIV,Away,36,FWD,31,Extremely difficult,100,3,0,0.9%
Marshall,90,0,0,0,4,0,0,0,0,0,3,0,5,4,1,CAR,0 - 4,SUN,Away,36,GKP,15,Difficult,55,0,,4.4%
Caulker,90,0,0,0,4,0,0,0,0,0,0,0,8,3,0,CAR,0 - 4,SUN,Away,36,DEF,15,Difficult,429,0,,5.9%
Fabio,63,0,0,0,2,0,0,0,1,0,0,0,2,0,0,CAR,0 - 4,SUN,Away,36,DEF,15,Difficult,522,0,,0.6%
Théophile,90,0,0,0,4,0,0,0,0,0,0,0,17,3,0,CAR,0 - 4,SUN,Away,36,DEF,15,Difficult,565,0,,0.0%
Cala,44,0,0,0,4,0,0,0,0,1,0,0,-2,-5,-4,CAR,0 - 4,SUN,Away,36,DEF,15,Difficult,657,0,,0.0%
Whittingham,90,0,0,0,4,0,0,0,0,0,0,0,11,3,2,CAR,0 - 4,SUN,Away,36,MID,15,Difficult,63,0,,4.6%
Cowie,45,0,0,0,2,0,0,0,0,0,0,0,-3,1,1,CAR,0 - 4,SUN,Away,36,MID,15,Difficult,64,0,,0.7%
Mutch,90,0,0,0,4,0,0,0,1,0,0,0,0,3,1,CAR,0 - 4,SUN,Away,36,MID,15,Difficult,69,0,,9.1%
Bellamy,17,0,0,0,2,0,0,0,0,0,0,0,3,1,1,CAR,0 - 4,SUN,Away,36,MID,15,Difficult,70,0,,1.2%
Zaha,45,0,0,0,2,0,0,0,0,0,0,0,4,0,1,CAR,0 - 4,SUN,Away,36,MID,15,Difficult,263,0,,1.6%
Medel,90,0,0,0,4,0,0,0,1,0,0,0,6,3,1,CAR,0 - 4,SUN,Away,36,MID,15,Difficult,534,0,,0.2%
Daehli,90,0,0,0,4,0,0,0,0,0,0,0,5,5,2,CAR,0 - 4,SUN,Away,36,MID,15,Difficult,626,0,,0.1%
Campbell,73,0,0,0,2,0,0,0,0,0,0,0,6,1,2,CAR,0 - 4,SUN,Away,36,FWD,15,Difficult,75,0,,5.6%
Jones,27,0,0,0,2,0,0,0,0,0,0,0,-2,1,1,CAR,0 - 4,SUN,Away,36,FWD,15,Difficult,364,0,,0.5%
Speroni,90,0,0,0,2,0,0,0,0,0,4,0,6,3,2,CRY,0 - 2,MCI,Home,36,GKP,31,Extremely difficult,102,0,,5.9%
Ward,90,0,0,0,2,0,0,0,1,0,0,0,0,4,0,CRY,0 - 2,MCI,Home,36,DEF,31,Extremely difficult,104,0,,8.9%
Delaney,90,0,0,0,2,0,0,0,1,0,0,0,8,1,0,CRY,0 - 2,MCI,Home,36,DEF,31,Extremely difficult,107,0,,1.3%
Mariappa,90,0,0,0,2,0,0,0,0,0,0,0,5,4,1,CRY,0 - 2,MCI,Home,36,DEF,31,Extremely difficult,575,0,,1.4%
Dann,90,0,0,0,2,0,0,0,1,0,0,0,6,3,0,CRY,0 - 2,MCI,Home,36,DEF,31,Extremely difficult,646,0,,0.7%
Bolasie,72,0,0,0,2,0,0,0,0,0,0,0,4,0,2,CRY,0 - 2,MCI,Home,36,MID,31,Extremely difficult,111,0,,0.1%
Jedinak,90,0,0,0,2,0,0,0,0,0,0,0,8,6,2,CRY,0 - 2,MCI,Home,36,MID,31,Extremely difficult,114,0,,1.0%
Puncheon,90,0,0,0,2,0,0,0,0,0,0,0,17,1,2,CRY,0 - 2,MCI,Home,36,MID,31,Extremely difficult,335,0,,9.3%
Ince,18,0,0,0,0,0,0,0,0,0,0,0,1,0,1,CRY,0 - 2,MCI,Home,36,MID,31,Extremely difficult,651,0,,0.5%
Ledley,90,0,0,0,2,0,0,0,0,0,0,0,6,4,2,CRY,0 - 2,MCI,Home,36,MID,31,Extremely difficult,653,0,,0.1%
Chamakh,68,0,0,0,2,0,0,0,0,0,0,0,6,4,2,CRY,0 - 2,MCI,Home,36,FWD,31,Extremely difficult,23,0,,3.5%
Murray,22,0,0,0,0,0,0,0,0,0,0,0,2,0,1,CRY,0 - 2,MCI,Home,36,FWD,31,Extremely difficult,118,0,,0.0%
Gayle,22,0,0,0,0,0,0,0,0,0,0,0,1,1,1,CRY,0 - 2,MCI,Home,36,FWD,31,Extremely difficult,120,0,,1.1%
Jerome,68,0,0,0,2,0,0,0,0,0,0,0,3,2,2,CRY,0 - 2,MCI,Home,36,FWD,31,Extremely difficult,366,0,,0.3%
Mignolet,90,0,0,0,2,0,0,0,0,0,2,0,4,2,1,LIV,0 - 2,CHE,Home,36,GKP,27,Very difficult,192,0,,29.4%
Johnson,90,0,0,0,2,0,0,0,0,0,0,0,15,4,1,LIV,0 - 2,CHE,Home,36,DEF,27,Very difficult,194,0,,4.1%
Skrtel,90,0,0,0,2,0,0,0,0,0,0,0,7,5,1,LIV,0 - 2,CHE,Home,36,DEF,27,Very difficult,195,0,,8.2%
Flanagan,80,0,0,0,1,0,0,0,0,0,0,0,5,3,2,LIV,0 - 2,CHE,Home,36,DEF,27,Very difficult,556,0,,2.0%
Sakho,90,0,0,0,2,0,0,0,0,0,0,0,2,6,1,LIV,0 - 2,CHE,Home,36,DEF,27,Very difficult,571,0,,0.4%
Gerrard,90,0,0,0,2,0,0,0,0,0,0,0,18,3,2,LIV,0 - 2,CHE,Home,36,MID,27,Very difficult,203,0,,18.7%
Lucas,57,0,0,0,1,0,0,0,0,0,0,0,1,4,1,LIV,0 - 2,CHE,Home,36,MID,27,Very difficult,204,0,,2.2%
Sterling,90,0,0,0,2,0,0,0,0,0,0,0,8,4,2,LIV,0 - 2,CHE,Home,36,MID,27,Very difficult,206,0,,16.5%
Allen,90,0,0,0,2,0,0,0,0,0,0,0,14,3,2,LIV,0 - 2,CHE,Home,36,MID,27,Very difficult,207,0,,0.2%
Coutinho,90,0,0,0,2,0,0,0,0,0,0,0,-3,5,2,LIV,0 - 2,CHE,Home,36,MID,27,Very difficult,209,0,,4.7%
Sturridge,33,0,0,0,1,0,0,0,0,0,0,0,1,0,1,LIV,0 - 2,CHE,Home,36,FWD,27,Very difficult,213,0,,22.8%
Suárez,90,0,0,0,2,0,0,0,0,0,0,0,13,3,2,LIV,0 - 2,CHE,Home,36,FWD,27,Very difficult,214,0,,51.1%
Aspas,10,0,0,0,1,0,0,0,0,0,0,0,1,1,1,LIV,0 - 2,CHE,Home,36,FWD,27,Very difficult,216,0,,0.6%
Mannone,90,0,0,1,0,0,0,0,0,0,1,0,14,7,6,SUN,4 - 0,CAR,Home,36,GKP,2,Very favourable,368,0,,9.4%
O'Shea,90,0,0,1,0,0,0,0,0,0,0,1,14,9,7,SUN,4 - 0,CAR,Home,36,DEF,2,Very favourable,370,0,1,2.8%
Brown,90,0,0,1,0,0,0,0,0,0,0,0,10,8,6,SUN,4 - 0,CAR,Home,36,DEF,2,Very favourable,371,0,,0.4%
Alonso,90,0,0,1,0,0,0,0,0,0,0,1,17,9,7,SUN,4 - 0,CAR,Home,36,DEF,2,Very favourable,620,0,1,0.2%
Vergini,90,0,0,1,0,0,0,0,1,0,0,0,14,8,5,SUN,4 - 0,CAR,Home,36,DEF,2,Very favourable,630,0,,0.0%
Johnson,83,0,0,1,0,0,0,0,0,0,0,0,20,4,3,SUN,4 - 0,CAR,Home,36,MID,2,Very favourable,376,0,,8.4%
Cattermole,90,0,0,1,0,0,0,0,0,0,0,0,18,5,3,SUN,4 - 0,CAR,Home,36,MID,2,Very favourable,377,0,,0.0%
Colback,83,0,0,1,0,0,0,0,0,0,0,0,9,5,3,SUN,4 - 0,CAR,Home,36,MID,2,Very favourable,378,0,,5.8%
Larsson,72,0,1,1,0,0,0,0,1,0,0,0,26,6,5,SUN,4 - 0,CAR,Home,36,MID,2,Very favourable,379,0,,0.9%
Gardner,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,SUN,4 - 0,CAR,Home,36,MID,2,Very favourable,380,0,,0.0%
Giaccherini,18,1,1,0,0,0,0,0,1,0,0,1,34,9,9,SUN,4 - 0,CAR,Home,36,MID,2,Very favourable,499,1,0,0.9%
Bridcutt,7,0,0,0,0,0,0,0,0,0,0,0,2,1,1,SUN,4 - 0,CAR,Home,36,MID,2,Very favourable,645,0,,0.0%
Borini,90,1,1,1,0,0,0,0,1,0,0,2,38,13,10,SUN,4 - 0,CAR,Home,36,FWD,2,Very favourable,215,2,0,0.9%
Wickham,90,2,1,1,0,0,0,0,0,0,0,3,54,21,16,SUN,4 - 0,CAR,Home,36,FWD,2,Very favourable,387,3,0,1.3%
Krul,90,0,0,0,3,0,0,0,0,0,5,0,7,3,2,NEW,0 - 3,ARS,Away,36,GKP,30,Extremely difficult,268,0,,3.7%
Williamson,90,0,0,0,3,0,0,0,0,0,0,0,2,4,1,NEW,0 - 3,ARS,Away,36,DEF,30,Extremely difficult,271,0,,1.5%
Coloccini,90,0,0,0,3,0,0,0,0,0,0,0,3,5,1,NEW,0 - 3,ARS,Away,36,DEF,30,Extremely difficult,273,0,,1.8%
Debuchy,83,0,0,0,3,0,0,0,0,0,0,0,-4,5,1,NEW,0 - 3,ARS,Away,36,DEF,30,Extremely difficult,277,0,,1.7%
Yanga-Mbiwa,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NEW,0 - 3,ARS,Away,36,DEF,30,Extremely difficult,278,0,,0.9%
Dummett,90,0,0,0,3,0,0,0,0,0,0,0,3,3,1,NEW,0 - 3,ARS,Away,36,DEF,30,Extremely difficult,549,0,,0.8%
Tiote,90,0,0,0,3,0,0,0,1,0,0,0,15,3,1,NEW,0 - 3,ARS,Away,36,MID,30,Extremely difficult,281,0,,1.6%
Gosling,68,0,0,0,3,0,0,0,0,0,0,0,4,1,2,NEW,0 - 3,ARS,Away,36,MID,30,Extremely difficult,284,0,,0.1%
Anita,90,0,0,0,3,0,0,0,0,0,0,0,5,5,2,NEW,0 - 3,ARS,Away,36,MID,30,Extremely difficult,290,0,,0.4%
Sissoko,90,0,0,0,3,0,0,0,1,0,0,0,8,2,1,NEW,0 - 3,ARS,Away,36,MID,30,Extremely difficult,291,0,,1.9%
Shola Ameobi,22,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NEW,0 - 3,ARS,Away,36,FWD,30,Extremely difficult,292,0,,0.3%
Gouffran,88,0,0,0,3,0,0,0,0,0,0,0,17,0,2,NEW,0 - 3,ARS,Away,36,FWD,30,Extremely difficult,296,0,,1.1%
Remy,90,0,0,0,3,0,0,0,0,0,0,0,6,1,2,NEW,0 - 3,ARS,Away,36,FWD,30,Extremely difficult,529,0,,4.8%
Armstrong,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NEW,0 - 3,ARS,Away,36,FWD,30,Extremely difficult,639,0,,0.0%
Szczesny,90,0,0,1,0,0,0,0,0,0,3,0,16,8,7,ARS,3 - 0,NEW,Home,36,GKP,6,Favourable,2,0,,13.2%
Koscielny,90,1,0,1,0,0,0,0,1,0,0,2,32,15,13,ARS,3 - 0,NEW,Home,36,DEF,6,Favourable,3,1,1,7.7%
Sagna,90,0,0,1,0,0,0,0,1,0,0,0,10,7,5,ARS,3 - 0,NEW,Home,36,DEF,6,Favourable,5,0,,6.1%
Mertesacker,90,0,0,1,0,0,0,0,0,0,0,0,14,9,6,ARS,3 - 0,NEW,Home,36,DEF,6,Favourable,8,0,,25.1%
Monreal,90,0,0,1,0,0,0,0,0,0,0,0,15,9,6,ARS,3 - 0,NEW,Home,36,DEF,6,Favourable,10,0,,0.3%
Ramsey,73,0,0,1,0,0,0,0,1,0,0,0,10,5,2,ARS,3 - 0,NEW,Home,36,MID,6,Favourable,13,0,,32.4%
Rosicky,17,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,ARS,3 - 0,NEW,Home,36,MID,6,Favourable,14,0,,0.9%
Arteta,90,0,0,1,0,0,0,0,0,0,0,0,18,6,3,ARS,3 - 0,NEW,Home,36,MID,6,Favourable,15,0,,1.3%
Cazorla,90,0,1,1,0,0,0,0,0,0,0,1,23,10,7,ARS,3 - 0,NEW,Home,36,MID,6,Favourable,18,0,1,3.0%
Flamini,17,0,0,0,0,0,0,0,0,0,0,0,3,1,1,ARS,3 - 0,NEW,Home,36,MID,6,Favourable,557,0,,0.1%
Özil,73,1,1,1,0,0,0,0,0,0,0,3,40,16,14,ARS,3 - 0,NEW,Home,36,MID,6,Favourable,578,2,1,10.8%
Podolski,90,0,0,1,0,0,0,0,0,0,0,0,21,5,2,ARS,3 - 0,NEW,Home,36,FWD,6,Favourable,21,0,,3.7%
Giroud,83,1,1,1,0,0,0,0,0,0,0,0,50,9,9,ARS,3 - 0,NEW,Home,36,FWD,6,Favourable,22,3,-3,21.1%
Sanogo,7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,ARS,3 - 0,NEW,Home,36,FWD,6,Favourable,24,0,,0.1%
Harper,90,0,0,0,3,0,0,0,0,0,5,0,8,3,2,HUL,1 - 3,AVL,Away,37,GKP,7,Favourable,506,0,,7.6%
Rosenior,90,0,1,0,3,0,0,0,0,0,0,0,16,6,4,HUL,1 - 3,AVL,Away,37,DEF,7,Favourable,171,0,,4.3%
Chester,42,0,0,0,2,0,0,0,0,0,0,0,5,1,0,HUL,1 - 3,AVL,Away,37,DEF,7,Favourable,172,0,,4.7%
Bruce,48,0,0,0,1,0,0,0,0,0,0,0,-2,4,1,HUL,1 - 3,AVL,Away,37,DEF,7,Favourable,177,0,,1.5%
Figueroa,90,0,0,0,3,0,0,0,0,0,0,0,0,4,1,HUL,1 - 3,AVL,Away,37,DEF,7,Favourable,178,0,,1.7%
Davies,90,0,0,0,3,0,0,0,0,0,0,1,3,7,2,HUL,1 - 3,AVL,Away,37,DEF,7,Favourable,179,0,1,4.9%
